Market-Date,JBLU-Open-(USD),JBLU-Close-(USD),JBLU-Day-Price-Increase-(%),JBLU-Went-Up?,UAL-Open-(USD),UAL-Close-(USD),UAL-Day-Price-Increase-(%),UAL-Went-Up?,AAL-Open-(USD),AAL-Close-(USD),AAL-Day-Price-Increase-(%),AAL-Went-Up?,Average-Airline-Increase-(%),Average-Airline-Increase-Went-Up?,XOM-Open-(USD),XOM-Close-(USD),XOM-Day-Price-Increase-(%),XOM-Went-Up?,before-or-during-Covid,new-world-cases,new-world-cases-increase-(%),total-world-cases,total-world-cases-increase-(%),new-usa-cases,new-usa-cases-increase-(%),total-usa-cases,total-usa-cases-increase-(%),new-world-vaccinated,new-world-vaccinated-increase-(%),total-world-vaccinated,total-world-vaccinated-increase-(%),new-usa-vaccinated,new-usa-vaccinated-increase-(%),total-usa-vaccinated,total-usa-vaccinated-increase-(%)
12/4/2018,18.99,18.74,-1.316482359,FALSE,95.03,91.94,-3.251604756,FALSE,38.82,36.689999,-5.486865018,FALSE,-3.351650711,FALSE,81.38,79.43,-2.396166134,FALSE,before,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/6/2018,18.6,18.85,1.344086022,TRUE,90.94,93.03,2.298218606,TRUE,36,36.939999,2.611108333,TRUE,2.084470987,TRUE,78,78.39,0.5,TRUE,before,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/7/2018,18.3,17.89,-2.240437158,FALSE,92.24,88.23,-4.347354727,FALSE,36.580002,33.57,-8.228545203,FALSE,-4.938779029,FALSE,79.39,77.64,-2.204307847,FALSE,before,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/10/2018,17.89,17.95,0.3353828955,TRUE,88.05,88.55,0.5678591709,TRUE,33.669998,33.84,0.5049064749,TRUE,0.4693828471,TRUE,77.86,76.54,-1.695350629,FALSE,before,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/11/2018,18.05,17.92,-0.7202216066,FALSE,89.49,88.14,-1.508548441,FALSE,34.360001,34.099998,-0.7567025391,FALSE,-0.9951575289,FALSE,77.7,76.68,-1.312741313,FALSE,before,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/12/2018,18.13,17.65,-2.647545505,FALSE,88.92,89.63,0.7984705353,TRUE,34.549999,34.349998,-0.5788741123,FALSE,-0.8093163607,FALSE,78.04,76.02,-2.588416197,FALSE,before,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/13/2018,17.7,17.27,-2.429378531,FALSE,89.63,87.48,-2.398750418,FALSE,34.299999,32.459999,-5.364431643,FALSE,-3.397520197,FALSE,76.03,76.98,1.249506774,TRUE,before,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/14/2018,17.09,16.83,-1.521357519,FALSE,86.58,87.74,1.33980134,TRUE,32.27,32.41,0.4338394794,TRUE,0.08409443347,TRUE,76.72,75.58,-1.485922836,FALSE,before,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/17/2018,16.82,16.52,-1.783590963,FALSE,87.88,86.21,-1.900318616,FALSE,32.299999,32.040001,-0.8049473933,FALSE,-1.496285657,FALSE,75.26,74.04,-1.621047037,FALSE,before,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/18/2018,16.69,16.79,0.5991611744,TRUE,87.17,87.8,0.7227257084,TRUE,32.470001,33.540001,3.295349452,TRUE,1.539078778,TRUE,73.63,72,-2.213771561,FALSE,before,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/19/2018,16.79,16.59,-1.191185229,FALSE,87.78,86.37,-1.606288448,FALSE,33.459999,32.419998,-3.108191964,FALSE,-1.968555214,FALSE,72.45,70.78,-2.305037957,FALSE,before,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/20/2018,16.5,16.14,-2.181818182,FALSE,86.28,84.41,-2.167362077,FALSE,32.34,31.889999,-1.391468769,FALSE,-1.913549676,FALSE,70.09,68.63,-2.083036096,FALSE,before,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/21/2018,16.09,15.53,-3.480422623,FALSE,84.04,81.47,-3.058067587,FALSE,31.950001,30.780001,-3.661971716,FALSE,-3.400153975,FALSE,68.14,68.12,-0.02935133549,FALSE,before,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/24/2018,15.6,15.19,-2.628205128,FALSE,80.91,79.12,-2.212334693,FALSE,30.51,29.719999,-2.589318256,FALSE,-2.476619359,FALSE,66.87,65.51,-2.033796919,FALSE,before,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/26/2018,15.31,16.07,4.964075767,TRUE,79.85,83.8,4.946775204,TRUE,30.120001,32.290001,7.204515033,TRUE,5.705122001,TRUE,66.18,68.64,3.717135086,TRUE,before,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/27/2018,15.89,15.99,0.6293266205,TRUE,82.82,83.04,0.2656363197,TRUE,31.709999,32.040001,1.040687513,TRUE,0.6452168177,TRUE,67.74,68.94,1.771479185,TRUE,before,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/28/2018,16.06,16,-0.3735990037,FALSE,83.54,83.17,-0.442901604,FALSE,32.169998,31.83,-1.056879146,FALSE,-0.6244599179,FALSE,69.18,68.17,-1.459959526,FALSE,before,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/31/2018,16.05,16.06,0.06230529595,TRUE,83.74,83.73,-0.01194172438,FALSE,32.09,32.110001,0.06232782798,TRUE,0.03756379985,TRUE,68.32,68.19,-0.1902810304,FALSE,before,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/2/2019,15.8,16.2,2.53164557,TRUE,81.69,84.18,3.048108704,TRUE,31.459999,32.48,3.242215615,TRUE,2.94065663,TRUE,67.35,69.69,3.474387528,TRUE,before,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/3/2019,16.01,15.93,-0.4996876952,FALSE,83.26,80,-3.915445592,FALSE,31.690001,30.059999,-5.143584565,FALSE,-3.186239284,FALSE,70,68.62,-1.971428571,FALSE,before,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/4/2019,16.14,16.55,2.540272615,TRUE,80.88,82.68,2.225519288,TRUE,30.440001,32.040001,5.256241614,TRUE,3.340677839,TRUE,69.64,71.15,2.168294084,TRUE,before,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/7/2019,16.64,16.69,0.3004807692,TRUE,82.57,83.23,0.7993217876,TRUE,31.99,32.950001,3.000940919,TRUE,1.366914492,TRUE,71.25,71.52,0.3789473684,TRUE,before,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2019,16.86,16.85,-0.05931198102,FALSE,83.3,82.38,-1.104441777,FALSE,33.360001,32.419998,-2.817754712,FALSE,-1.32716949,FALSE,72.54,72.04,-0.6892748828,FALSE,before,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/9/2019,16.84,17.23,2.315914489,TRUE,81.23,83.76,3.114612828,TRUE,32.419998,33.419998,3.084515921,TRUE,2.838347746,TRUE,72.6,72.42,-0.2479338843,FALSE,before,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/10/2019,16.16,17.15,6.126237624,TRUE,80.73,81.37,0.7927660102,TRUE,30.620001,32.040001,4.637491684,TRUE,3.852165106,TRUE,72.07,72.05,-0.02775079784,FALSE,before,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/11/2019,17.08,17.25,0.9953161593,TRUE,80.68,80.07,-0.7560733763,FALSE,31.799999,31.799999,0,FALSE,0.07974759433,TRUE,71.85,71.72,-0.1809324983,FALSE,before,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/14/2019,17.14,17.15,0.05834305718,TRUE,79.28,79.91,0.7946518668,TRUE,31.4,31.709999,0.9872579618,TRUE,0.6134176286,TRUE,71.21,71.63,0.5898048027,TRUE,before,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/15/2019,17.22,17.16,-0.3484320557,FALSE,80.59,81.2,0.7569177317,TRUE,31.879999,32.099998,0.6900847142,TRUE,0.3661901301,TRUE,71.95,71.67,-0.3891591383,FALSE,before,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/16/2019,17.39,17.35,-0.2300172513,FALSE,86.85,86.36,-0.5641911341,FALSE,32.82,32.84,0.06093845216,TRUE,-0.2444233111,FALSE,71.42,71.64,0.3080369644,TRUE,before,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/17/2019,17.32,17.45,0.7505773672,TRUE,86.65,86.74,0.1038661281,TRUE,32.75,33.580002,2.534357252,TRUE,1.129600249,TRUE,71.19,72.13,1.32041017,TRUE,before,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/18/2019,17.59,17.6,0.05685048323,TRUE,87.14,85.59,-1.778746844,FALSE,33.84,33.970001,0.3841637116,TRUE,-0.4459108831,FALSE,73.27,72.99,-0.3821482189,FALSE,before,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/22/2019,17.56,17.37,-1.082004556,FALSE,85.37,83.34,-2.377884503,FALSE,33.759998,32.740002,-3.021315345,FALSE,-2.160401468,FALSE,72.39,71.89,-0.6907031358,FALSE,before,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/23/2019,17.42,17.24,-1.033295063,FALSE,83.7,82.88,-0.9796893668,FALSE,32.93,31.65,-3.887033101,FALSE,-1.96667251,FALSE,72.01,71.3,-0.9859741703,FALSE,before,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/24/2019,17.85,18.12,1.512605042,TRUE,84.5,84.03,-0.5562130178,FALSE,34.259998,33.66,-1.75130775,FALSE,-0.2649719086,FALSE,71.1,71.4,0.4219409283,TRUE,before,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/25/2019,18.21,17.71,-2.745744097,FALSE,84.7,84.14,-0.6611570248,FALSE,33.939999,34.98,3.064234033,TRUE,-0.1142223629,FALSE,72.07,71.72,-0.4856389621,FALSE,before,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/28/2019,17.64,18.16,2.947845805,TRUE,83.17,84.6,1.719369965,TRUE,34.529999,36.57,5.907909236,TRUE,3.525041669,TRUE,71.02,71.24,0.3097718952,TRUE,before,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/29/2019,18.23,18.12,-0.6034009874,FALSE,84.7,85.67,1.145218418,TRUE,36.759998,36.290001,-1.278555565,FALSE,-0.2455793781,FALSE,71.7,71.51,-0.2649930265,FALSE,before,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/30/2019,18.1,18.36,1.436464088,TRUE,85.9,87.47,1.827706636,TRUE,36.43,36.34,-0.2470491353,FALSE,1.005707196,TRUE,71.77,72.29,0.7245367145,TRUE,before,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/31/2019,18.32,17.99,-1.801310044,FALSE,87.56,87.27,-0.3312014619,FALSE,36.310001,35.77,-1.487196324,FALSE,-1.206569277,FALSE,72.29,73.28,1.369484023,TRUE,before,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/1/2019,17.98,17.91,-0.3893214683,FALSE,87.21,87.49,0.3210640982,TRUE,35.77,36.110001,0.9505199888,TRUE,0.2940875396,TRUE,74.92,75.92,1.334757074,TRUE,before,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/4/2019,17.95,18,0.278551532,TRUE,87.47,88.62,1.314736481,TRUE,36.16,36.779999,1.714599004,TRUE,1.102629006,TRUE,75.76,74.82,-1.240760296,FALSE,before,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/5/2019,18.08,17.97,-0.6084070796,FALSE,88.72,89.46,0.834084761,TRUE,36.810001,36.93,0.3259956445,TRUE,0.1838911086,TRUE,75.18,75.59,0.5453578079,TRUE,before,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/6/2019,17.95,18.14,1.058495822,TRUE,89.14,89.75,0.684316805,TRUE,36.799999,36.759998,-0.1086983725,FALSE,0.5447047515,TRUE,75.58,75.26,-0.4233924319,FALSE,before,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/7/2019,18.05,18.1,0.2770083102,TRUE,89.33,87.86,-1.64558379,FALSE,36.459999,36.169998,-0.7953949752,FALSE,-0.721323485,FALSE,74.95,74.68,-0.3602401601,FALSE,before,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/8/2019,18.04,18.14,0.5543237251,TRUE,87.34,88.17,0.9503091367,TRUE,35.799999,36,0.5586620268,TRUE,0.6877649629,TRUE,73.76,73.98,0.2982646421,TRUE,before,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/11/2019,18.18,18.26,0.4400440044,TRUE,88.86,89.15,0.3263560657,TRUE,36.080002,36.59,1.413519877,TRUE,0.7266399824,TRUE,73.88,74.1,0.2977801841,TRUE,before,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/12/2019,18.24,17.89,-1.918859649,FALSE,89.89,87.97,-2.135943931,FALSE,36.759998,35.75,-2.747546395,FALSE,-2.267449992,FALSE,75.08,75.4,0.4262120405,TRUE,before,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/13/2019,17.98,18.05,0.3893214683,TRUE,88.28,88.58,0.3398278206,TRUE,35.830002,36.209999,1.060555341,TRUE,0.59656821,TRUE,75.58,76.25,0.8864779042,TRUE,before,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/14/2019,17.98,18.08,0.5561735261,TRUE,88.27,88.15,-0.1359465277,FALSE,35.91,36.110001,0.5569507101,TRUE,0.3257259028,TRUE,76.26,76.27,0.01311303436,TRUE,before,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/15/2019,18.12,17.96,-0.8830022075,FALSE,89.35,88.31,-1.163961947,FALSE,36.240002,35.049999,-3.283672556,FALSE,-1.776878904,FALSE,76.94,77.71,1.000779828,TRUE,before,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/19/2019,17.92,17.93,0.05580357143,TRUE,87.87,89.24,1.559121429,TRUE,35.029999,35.470001,1.256071974,TRUE,0.9569989915,TRUE,77.56,78.23,0.863847344,TRUE,before,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/20/2019,17.73,17.56,-0.9588268472,FALSE,88.28,88.5,0.2492070684,TRUE,35,35.060001,0.1714314286,TRUE,-0.1793961167,FALSE,78.3,78.53,0.2937420179,TRUE,before,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/21/2019,17.55,17.49,-0.3418803419,FALSE,88.37,88.84,0.5318547018,TRUE,34.98,34.98,0,FALSE,0.06332478663,TRUE,78.21,77.82,-0.4986574607,FALSE,before,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/22/2019,17.49,17.22,-1.54373928,FALSE,88.94,89.43,0.5509332134,TRUE,35,35.490002,1.400005714,TRUE,0.1357332158,TRUE,78.71,78.42,-0.3684411129,FALSE,before,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/25/2019,17.3,17.25,-0.289017341,FALSE,90.05,89.58,-0.5219322599,FALSE,35.75,35.900002,0.419586014,TRUE,-0.130454529,FALSE,78.43,78.5,0.0892515619,TRUE,before,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/26/2019,17.25,17.18,-0.4057971014,FALSE,89.57,89.53,-0.04465780953,FALSE,35.900002,36.25,0.9749247368,TRUE,0.1748232753,TRUE,78.68,78.66,-0.02541942044,FALSE,before,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/27/2019,17.12,16.9,-1.285046729,FALSE,88.92,87.6,-1.484480432,FALSE,36.110001,35.689999,-1.163118218,FALSE,-1.310881793,FALSE,78.88,79.47,0.7479716024,TRUE,before,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/28/2019,16.93,16.7,-1.358535145,FALSE,87.9,87.81,-0.1023890785,FALSE,35.630001,35.630001,0,FALSE,-0.4869747412,FALSE,79.45,79.03,-0.5286343612,FALSE,before,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/1/2019,16.75,16.93,1.074626866,TRUE,88.46,86.92,-1.740899842,FALSE,35.580002,34.639999,-2.641941954,FALSE,-1.10273831,FALSE,79.38,80,0.781053162,TRUE,before,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/4/2019,16.88,16.56,-1.895734597,FALSE,87.1,84.31,-3.203214696,FALSE,34.759998,33.720001,-2.991936306,FALSE,-2.696961866,FALSE,80.24,80.31,0.08723828514,TRUE,before,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/5/2019,16.6,16.43,-1.024096386,FALSE,84.64,85.05,0.4844045369,TRUE,34.029999,33.23,-2.350864013,FALSE,-0.9635186207,FALSE,80.12,80.19,0.08736894658,TRUE,before,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/6/2019,16.35,16.42,0.4281345566,TRUE,84.89,84.33,-0.6596772294,FALSE,33.220001,32.759998,-1.384716996,FALSE,-0.5387532229,FALSE,78.85,79.28,0.5453392517,TRUE,before,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/7/2019,16.39,16.19,-1.220256254,FALSE,83.98,82.61,-1.631340795,FALSE,32.700001,32.220001,-1.467889863,FALSE,-1.439828971,FALSE,79.55,80.16,0.766813325,TRUE,before,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/8/2019,16.05,16.08,0.1869158879,TRUE,81.99,82.4,0.500060983,TRUE,31.9,31.91,0.03134796238,TRUE,0.2394416111,TRUE,78.89,79.01,0.1521105337,TRUE,before,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/11/2019,15.92,16.51,3.706030151,TRUE,81.94,82.38,0.5369782768,TRUE,31.639999,32.049999,1.295828107,TRUE,1.846278845,TRUE,79.98,79.78,-0.2500625156,FALSE,before,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/12/2019,16.55,16.5,-0.3021148036,FALSE,82.67,79.85,-3.411152776,FALSE,32.189999,30.92,-3.945321651,FALSE,-2.552863077,FALSE,80.11,80,-0.1373111971,FALSE,before,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/13/2019,16.58,16.83,1.507840772,TRUE,80.5,81.21,0.8819875776,TRUE,31.219999,31.84,1.985909737,TRUE,1.458579362,TRUE,80.59,80.71,0.1489018489,TRUE,before,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/14/2019,16.84,16.71,-0.7719714964,FALSE,81.2,81.49,0.3571428571,TRUE,31.959999,32.130001,0.5319211681,TRUE,0.03903084293,TRUE,80.8,80.44,-0.4455445545,FALSE,before,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/15/2019,16.77,16.74,-0.1788908766,FALSE,81.76,81.69,-0.08561643836,FALSE,32.279999,31.43,-2.633206401,FALSE,-0.965904572,FALSE,80.18,80.15,-0.03741581442,FALSE,before,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/18/2019,16.72,16.63,-0.538277512,FALSE,81.39,80.73,-0.8109104313,FALSE,31.5,31.379999,-0.3809555556,FALSE,-0.5767144996,FALSE,80.44,81.08,0.7956240676,TRUE,before,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/19/2019,16.67,16.62,-0.299940012,FALSE,80.93,81.34,0.5066106512,TRUE,31.5,31.59,0.2857142857,TRUE,0.1641283083,TRUE,81.58,80.87,-0.8703113508,FALSE,before,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/20/2019,16.61,16.31,-1.806140879,FALSE,81.18,79.83,-1.662971175,FALSE,31.5,30.959999,-1.714288889,FALSE,-1.727800314,FALSE,80.75,81.32,0.7058823529,TRUE,before,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/21/2019,16.27,16.3,0.184388445,TRUE,80.29,81,0.8842944327,TRUE,30.889999,31.450001,1.812890962,TRUE,0.9605246132,TRUE,80.81,81.79,1.212721198,TRUE,before,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/22/2019,16.24,15.93,-1.908866995,FALSE,80.64,79.63,-1.252480159,FALSE,31.32,30.57,-2.394636015,FALSE,-1.85199439,FALSE,81.23,80.48,-0.923304198,FALSE,before,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/25/2019,15.87,15.67,-1.260239445,FALSE,79.68,78.12,-1.957831325,FALSE,30.530001,30.209999,-1.048155878,FALSE,-1.422075549,FALSE,80,79.92,-0.1,FALSE,before,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/26/2019,15.75,15.78,0.1904761905,TRUE,78.46,77.49,-1.236298751,FALSE,30.51,30.209999,-0.9832874467,FALSE,-0.6763700024,FALSE,80.33,80.96,0.7842649073,TRUE,before,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/27/2019,15.79,16.14,2.21659278,TRUE,77.54,78.53,1.276760382,TRUE,30.27,30.940001,2.213415923,TRUE,1.902256362,TRUE,80.97,80.34,-0.7780659504,FALSE,before,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/28/2019,16.21,16.18,-0.1850709439,FALSE,78.99,78.6,-0.493733384,FALSE,31.01,30.9,-0.3547242825,FALSE,-0.3445095368,FALSE,80.03,80.74,0.8871673123,TRUE,before,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/29/2019,16.31,16.36,0.3065603924,TRUE,79.05,79.78,0.9234661607,TRUE,31.139999,31.76,1.991011625,TRUE,1.073679393,TRUE,81.33,80.8,-0.6516660519,FALSE,before,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/1/2019,16.49,16.61,0.7277137659,TRUE,80.21,80.87,0.8228400449,TRUE,31.98,32.349998,1.156966854,TRUE,0.9025068883,TRUE,81.23,81.73,0.615536132,TRUE,before,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/2/2019,16.94,16.81,-0.7674144038,FALSE,83.19,82.77,-0.5048683736,FALSE,33.040001,32.990002,-0.1513286879,FALSE,-0.4745371551,FALSE,81.75,81.38,-0.4525993884,FALSE,before,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/3/2019,16.9,16.77,-0.7692307692,FALSE,83.25,84.2,1.141141141,TRUE,33.220001,33.709999,1.475008986,TRUE,0.6156397859,TRUE,81.77,80.9,-1.063959887,FALSE,before,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/4/2019,16.8,16.6,-1.19047619,FALSE,84.51,84.64,0.1538279494,TRUE,33.959999,33.93,-0.08833628058,FALSE,-0.3749948404,FALSE,81.12,82.05,1.146449704,TRUE,before,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/5/2019,16.64,16.64,0,FALSE,84.95,84.91,-0.04708652148,FALSE,33.970001,34.060001,0.2649396448,TRUE,0.07261770777,TRUE,82.15,82.49,0.4138770542,TRUE,before,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/8/2019,16.54,16.58,0.2418379686,TRUE,84.6,84.58,-0.02364066194,FALSE,33.639999,33.880001,0.7134423518,TRUE,0.3105465528,TRUE,82.67,83,0.3991774525,TRUE,before,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/9/2019,16.46,16.34,-0.7290400972,FALSE,84.09,84.25,0.1902723273,TRUE,33.369999,33.310001,-0.1797962295,FALSE,-0.2395213331,FALSE,82.52,81.93,-0.7149781871,FALSE,before,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/10/2019,16.81,16.92,0.6543723974,TRUE,85.33,84.52,-0.9492558303,FALSE,33.759998,34.02,0.7701481499,TRUE,0.1584215723,TRUE,81.92,81.56,-0.439453125,FALSE,before,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/11/2019,17.05,17.14,0.5278592375,TRUE,84.56,85.75,1.407284768,TRUE,33.990002,34.810001,2.412471173,TRUE,1.44920506,TRUE,81.54,81.95,0.5028207015,TRUE,before,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/12/2019,17.21,17.04,-0.987797792,FALSE,86.19,85.49,-0.8121591832,FALSE,34.990002,34.689999,-0.85739635,FALSE,-0.8857844417,FALSE,82.81,80.92,-2.282333052,FALSE,before,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/15/2019,17,16.93,-0.4117647059,FALSE,85.31,84.52,-0.9260344625,FALSE,34.650002,33.75,-2.597408219,FALSE,-1.311735796,FALSE,80.89,80.65,-0.2966992212,FALSE,before,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/16/2019,16.99,16.88,-0.6474396704,FALSE,84.81,85.17,0.4244782455,TRUE,33.959999,34.029999,0.2061248588,TRUE,-0.0056121887,FALSE,80.81,81.2,0.4826135379,TRUE,before,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/17/2019,17.02,16.98,-0.2350176263,FALSE,87.94,89.24,1.478280646,TRUE,34.450001,34.380001,-0.2031930275,FALSE,0.3466899974,TRUE,81.55,81.43,-0.1471489884,FALSE,before,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/18/2019,16.91,16.96,0.2956830278,TRUE,89.67,88.28,-1.550128248,FALSE,34.43,34.369999,-0.1742695324,FALSE,-0.4762382509,FALSE,81.56,81.13,-0.5272192251,FALSE,before,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/22/2019,16.84,16.83,-0.0593824228,FALSE,87.77,87.56,-0.2392617067,FALSE,34.099998,33.48,-1.81817606,FALSE,-0.7056067298,FALSE,81.87,82.9,1.258092097,TRUE,before,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/23/2019,17.16,17.55,2.272727273,TRUE,87.49,87.97,0.5486341296,TRUE,33.43,33.970001,1.615318576,TRUE,1.478893326,TRUE,83.19,83.38,0.2283928357,TRUE,before,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/24/2019,17.52,18.19,3.824200913,TRUE,88.1,88.03,-0.07945516459,FALSE,33.919998,33.990002,0.2063797291,TRUE,1.317041826,TRUE,83.01,81.76,-1.50584267,FALSE,before,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/25/2019,18.11,18.03,-0.4417448923,FALSE,87.57,86.86,-0.8107799475,FALSE,34.049999,33.41,-1.879585958,FALSE,-1.044036933,FALSE,81.65,82.22,0.6981016534,TRUE,before,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/26/2019,18.03,18.12,0.4991680532,TRUE,86.56,87.94,1.594269871,TRUE,32.150002,33.060001,2.830478829,TRUE,1.641305584,TRUE,80.27,80.49,0.2740749969,TRUE,before,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/29/2019,18.12,18.25,0.7174392936,TRUE,88.02,89.61,1.806407635,TRUE,33.509998,33.77,0.7758938094,TRUE,1.099913579,TRUE,80.12,79.97,-0.1872191712,FALSE,before,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/30/2019,18.26,18.55,1.588170865,TRUE,89.66,88.86,-0.8922596476,FALSE,33.779999,34.18,1.184135618,TRUE,0.6266822785,TRUE,80.37,80.28,-0.1119820829,FALSE,before,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/1/2019,18.56,18.63,0.3771551724,TRUE,89.06,87.94,-1.25757916,FALSE,34.299999,33.91,-1.137023357,FALSE,-0.6724824482,FALSE,79.94,78.67,-1.588691519,FALSE,before,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
